rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-25,203599550,28,-64,1,0,-25,-27,-22,-25,-20,-23,-19,-21,-19,-18,-19,-16,-20,-14,-21,-12,-22,-11,-23,-11,-24,-11,-24,-12,-24,-13,-23,-13,-22,-14,-20,-14,-18,-14,-16,-13,-15,-12,-13,-11,-12,-11,-12,-10,-12,-9,-12,-8,-12,-8,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-8,-9,-8,-9,-9,-9,-10,-9,-11,-10,-12,-11,-14,-12,-15,-14,-15,-16,-15,-18,-15,-20,-14,-21,-13,-22,-12,-22,-11,-21,-11,-20,-12,-19,-13,-18,-15,-17,-17,-16,-20,-16,-23,-17,-25,-19,-27,-21,-28,-23,-29,-24
-25,203626277,28,-64,1,0,-34,-29,-31,-28,-29,-26,-27,-23,-26,-20,-25,-17,-26,-15,-27,-12,-28,-11,-30,-10,-30,-11,-31,-12,-30,-13,-30,-14,-28,-15,-26,-15,-24,-15,-22,-15,-19,-14,-18,-12,-16,-11,-16,-10,-15,-9,-15,-9,-15,-9,-4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-11,-10,-11,-10,-12,-10,-13,-10,-15,-10,-17,-11,-19,-12,-20,-14,-21,-16,-22,-19,-22,-21,-21,-23,-20,-24,-18,-24,-18,-24,-18,-23,-18,-21,-20,-20,-22,-18,-25,-18,-28,-17,-31,-17,-34,-19,-37,-21,-39,-24,-40,-26
-70,203643542,98,32,6,0,13,26,10,28,5,26,7,25,8,22,7,19,9,19,9,22,11,24,12,21,7,17,5,17,8,21,11,23,13,23,13,18,11,15,12,18,14,19,13,21,7,23,4,18,5,12,5,12,3,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,8,0,9,-1,9,-1,8,-1,8,-2,9,-3,11,-3,13,0,13,2,13,3,14,4,15,3,14,4,15,7,19,6,22,4,19,4,19,3,19,3,19,6,19,10,22,9,26,10,26,13,25
-25,203704893,28,-64,1,0,-13,-31,-14,-31,-15,-32,-15,-33,-14,-33,-13,-33,-12,-33,-10,-31,-9,-29,-9,-28,-8,-26,-9,-24,-9,-22,-10,-20,-11,-18,-11,-18,-12,-18,-12,-18,-12,-18,-11,-18,-10,-19,-9,-19,-8,-18,-6,-17,-5,-17,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-4,-16,-2,-17,-1,-19,0,-19,2,-19,2,-19,3,-19,3,-19,2,-18,1,-19,0,-19,-2,-20,-3,-22,-4,-24,-5,-26,-5,-29,-5,-31,-4,-32,-3,-34,-1,-35,-1,-35,0,-34,-1,-33,-2,-32,-3,-31,-5,-31
-25,203804694,28,-64,1,0,-14,-23,-15,-23,-15,-24,-15,-24,-15,-24,-14,-25,-13,-24,-12,-23,-11,-22,-10,-21,-10,-20,-10,-18,-10,-16,-11,-14,-11,-13,-12,-13,-12,-13,-12,-12,-12,-13,-12,-13,-11,-14,-10,-14,-9,-14,-7,-13,-6,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-4,-13,-3,-14,-2,-15,-1,-16,0,-16,1,-16,1,-16,1,-15,1,-15,0,-15,-2,-15,-3,-16,-4,-17,-5,-19,-6,-21,-6,-22,-6,-24,-6,-26,-5,-27,-4,-27,-4,-27,-3,-27,-4,-26,-4,-25,-5,-24,-6,-23
-26,203902416,28,-64,1,0,21,34,18,32,17,29,16,26,16,23,17,20,18,18,19,16,21,15,22,15,23,16,23,17,22,18,22,18,20,19,18,19,16,18,14,17,12,15,11,14,10,12,10,11,10,11,10,10,10,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,10,6,10,6,10,7,11,9,11,11,12,12,14,13,17,13,19,13,22,12,24,10,25,9,26,8,25,8,24,8,23,9,22,10,21,13,20,16,20,19,21,22,22,24,25,26,28,27,31,27,33
-26,204005177,28,-64,1,0,-38,24,-36,22,-33,20,-29,18,-26,18,-22,19,-20,20,-19,22,-18,24,-18,25,-18,26,-19,26,-20,26,-21,24,-22,23,-22,20,-21,18,-20,16,-19,14,-17,12,-15,12,-14,11,-12,11,-12,11,-12,11,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-12,7,-12,7,-12,8,-12,9,-13,11,-15,12,-17,14,-19,15,-22,16,-25,15,-27,14,-29,13,-29,11,-29,10,-28,9,-26,9,-25,10,-24,12,-23,15,-23,18,-23,21,-25,25,-27,28,-30,29,-34,31,-37,31
-25,204111402,28,-64,1,0,29,16,30,15,32,16,32,17,32,17,31,18,29,18,28,18,26,17,24,16,22,15,20,13,19,11,19,9,19,7,20,6,20,5,20,5,20,5,20,6,19,7,18,8,17,9,15,9,14,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,10,12,12,11,14,10,15,9,16,9,17,8,17,8,16,9,16,10,15,11,14,13,15,15,15,18,16,20,18,21,20,22,22,22,24,22,25,22,27,21,27,21,27,20,26,21,24,22,23,23,21
-25,204209883,28,-64,1,0,-21,40,-22,39,-23,36,-23,34,-22,32,-21,29,-19,27,-16,25,-14,24,-11,23,-9,23,-7,24,-6,25,-6,26,-6,27,-7,27,-8,27,-9,25,-10,24,-10,22,-11,19,-10,17,-10,16,-9,14,-9,13,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-14,11,-14,10,-14,10,-14,9,-13,9,-13,10,-12,12,-12,14,-13,16,-14,19,-16,20,-19,22,-21,23,-23,23,-25,23,-26,22,-27,21,-26,20,-25,20,-24,20,-22,21,-20,22,-18,25,-17,28,-17,31,-17,35
-26,204313097,28,-64,1,0,23,6,22,4,22,1,22,0,22,-2,23,-3,24,-4,24,-4,24,-3,24,-2,24,-1,23,0,22,0,20,0,19,0,17,0,16,0,15,-1,14,-2,13,-3,13,-3,13,-3,13,-2,14,-2,14,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,11,1,12,1,13,2,14,4,15,5,16,7,16,8,16,9,15,10,14,10,14,9,14,8,14,7,15,6,17,4,18,3,21,3,23,3,25,4,26,5,28,6,29,7,29,9,29,10,28,10
-26,204418747,28,-64,1,0,17,24,16,23,14,21,14,18,14,16,14,14,15,12,16,11,17,10,18,10,19,10,19,11,19,12,18,12,17,13,15,13,14,13,12,12,11,11,10,10,9,9,9,8,8,7,8,7,8,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,5,8,5,8,6,8,8,8,9,9,10,11,11,13,11,15,11,17,10,18,9,19,8,20,7,19,6,18,6,17,7,16,8,15,10,15,13,15,15,15,17,16,19,17,21,20,22,22,22,23
-25,204522557,28,-64,1,0,-2,44,-3,41,-3,37,-1,33,1,31,4,28,6,27,8,27,10,27,12,28,12,29,12,30,11,31,9,30,7,30,5,29,4,27,3,24,2,22,2,19,3,18,3,16,4,16,4,15,4,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-3,13,-3,13,-2,13,-1,15,0,16,1,18,1,21,0,24,-1,26,-3,28,-5,29,-7,30,-8,29,-9,29,-9,27,-9,26,-7,26,-4,25,-2,26,1,28,4,30,6,34,7,37,7,41,6,45,5,47
-25,204623325,28,-64,1,0,19,26,21,26,22,26,22,27,21,28,20,29,19,28,17,27,15,26,14,24,13,22,12,20,12,18,13,16,14,15,14,14,15,14,15,14,15,14,14,14,13,15,12,15,11,15,9,15,8,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,14,6,15,5,17,4,18,3,18,2,18,1,18,1,18,2,17,3,17,5,18,7,18,8,20,10,22,11,24,11,26,11,28,11,30,10,31,9,33,9,33,8,32,8,32,9,30,10,29,12,27
-25,204722348,28,-64,1,0,23,21,22,22,20,22,18,22,17,21,15,19,14,17,14,15,13,13,14,11,15,10,15,9,16,8,17,8,18,9,18,9,17,10,16,11,14,11,13,11,11,11,10,10,9,9,8,8,7,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,11,4,11,4,11,3,11,3,11,4,10,5,11,7,11,8,12,10,13,11,14,11,16,11,18,11,20,10,21,9,22,8,22,8,21,8,21,8,20,9,18,11,17,13,16,16,16,18,17,21,18
-25,204824316,28,-64,1,0,-42,-15,-38,-15,-34,-14,-31,-12,-29,-9,-28,-6,-28,-3,-28,0,-30,2,-31,2,-31,2,-32,1,-32,0,-32,-1,-31,-3,-29,-4,-27,-5,-25,-5,-22,-5,-20,-5,-19,-4,-17,-3,-17,-2,-17,-2,-17,-2,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-13,-6,-13,-5,-13,-5,-15,-4,-16,-4,-19,-4,-22,-4,-24,-6,-26,-8,-27,-10,-28,-13,-27,-15,-26,-16,-25,-17,-24,-16,-23,-15,-23,-13,-24,-11,-25,-9,-28,-6,-31,-5,-35,-4,-38,-4,-42,-6,-45,-8,-46,-9
-25,204926694,28,-64,1,0,-18,-17,-18,-14,-19,-12,-20,-10,-21,-10,-23,-9,-23,-9,-24,-9,-24,-10,-23,-11,-22,-11,-21,-12,-19,-11,-18,-11,-16,-10,-15,-9,-14,-8,-14,-7,-14,-6,-14,-5,-14,-5,-14,-5,-14,-5,-14,-6,-13,-7,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-9,-6,-10,-7,-10,-8,-11,-10,-12,-11,-12,-13,-11,-15,-11,-16,-10,-17,-9,-17,-8,-17,-8,-16,-9,-15,-9,-14,-11,-13,-13,-13,-15,-13,-17,-13,-19,-15,-21,-16,-22,-18,-22,-20,-22,-21,-22,-22,-21,-23,-20,-22
-25,205034320,28,-64,1,0,-33,-29,-30,-27,-28,-25,-26,-22,-25,-18,-25,-15,-25,-12,-27,-10,-28,-9,-30,-8,-31,-9,-31,-10,-31,-11,-30,-12,-29,-13,-26,-14,-24,-14,-21,-13,-19,-12,-17,-11,-16,-10,-15,-8,-15,-7,-15,-7,-16,-7,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-10,-10,-10,-10,-11,-9,-13,-9,-15,-10,-17,-11,-19,-13,-20,-15,-21,-18,-21,-20,-21,-22,-20,-24,-18,-25,-17,-25,-16,-24,-16,-22,-17,-20,-19,-18,-21,-17,-24,-16,-27,-16,-31,-17,-34,-18,-37,-21,-39,-24,-40,-26
-25,205112909,28,-64,1,0,42,-9,38,-8,35,-7,31,-8,28,-9,25,-11,24,-14,23,-16,23,-18,23,-19,24,-20,25,-20,26,-19,26,-18,26,-16,25,-14,24,-12,22,-10,20,-9,18,-8,16,-8,14,-8,13,-9,13,-9,13,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,12,-1,12,-2,13,-3,14,-4,15,-6,18,-6,20,-7,23,-6,26,-5,28,-4,29,-2,30,0,29,1,28,2,27,2,26,1,25,-1,25,-4,25,-7,26,-10,28,-12,31,-15,34,-16,38,-17,42,-17,44,-17
-25,205240576,28,-64,1,0,2,25,3,25,4,26,4,27,3,27,2,27,1,26,0,25,0,23,0,21,0,20,1,18,2,17,3,16,4,15,5,15,6,15,6,15,6,15,5,16,4,16,3,15,2,15,1,14,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-3,12,-4,13,-6,13,-7,13,-8,13,-9,12,-9,12,-8,11,-8,11,-7,12,-6,13,-5,14,-4,16,-4,18,-4,20,-5,22,-6,23,-7,24,-8,25,-9,25,-10,24,-9,24,-9,23,-8,22,-6,22,-4,22
-25,205335964,28,-64,1,0,-18,-17,-19,-17,-20,-18,-20,-18,-20,-19,-19,-19,-18,-19,-16,-18,-15,-17,-14,-16,-13,-14,-13,-13,-13,-11,-13,-9,-14,-8,-14,-8,-15,-7,-15,-8,-15,-8,-14,-8,-14,-9,-13,-9,-12,-10,-11,-9,-10,-9,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-6,-12,-5,-13,-4,-14,-3,-14,-2,-15,-1,-15,-1,-14,-1,-14,-1,-14,-3,-13,-4,-13,-6,-14,-7,-15,-8,-16,-9,-18,-10,-20,-10,-21,-10,-23,-9,-24,-8,-24,-8,-24,-7,-23,-8,-22,-8,-21,-10,-20,-11,-19
-26,205541246,28,-64,1,0,-34,-2,-34,-4,-32,-5,-31,-6,-28,-6,-26,-5,-23,-4,-21,-3,-20,-1,-19,1,-19,2,-19,4,-20,5,-20,6,-21,6,-21,5,-21,4,-21,3,-20,1,-19,0,-17,-1,-16,-1,-14,-1,-13,-1,-12,-1,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-12,-7,-11,-8,-11,-8,-10,-8,-10,-7,-11,-6,-12,-5,-13,-5,-15,-5,-17,-5,-19,-6,-21,-7,-22,-9,-23,-11,-23,-12,-22,-13,-22,-13,-21,-13,-20,-12,-20,-11,-20,-9,-21,-7,-22,-4,-24,-3,-27,-1,-29,0
-26,205643585,28,-64,1,0,-20,14,-17,15,-15,16,-14,18,-13,20,-13,21,-13,22,-14,22,-15,22,-15,21,-16,20,-16,18,-15,17,-14,15,-13,14,-12,13,-10,13,-9,12,-8,12,-7,13,-7,13,-7,13,-8,13,-8,12,-9,12,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-8,6,-9,7,-11,8,-13,8,-15,8,-16,8,-18,7,-19,6,-19,5,-19,4,-19,4,-18,4,-16,4,-15,6,-15,8,-16,10,-16,12,-17,14,-19,16,-21,18,-23,18,-25,18,-26,18,-27,17,-28,16,-27,15
-25,205755800,28,-64,1,0,-6,-34,-5,-32,-4,-28,-5,-26,-7,-23,-8,-22,-10,-20,-12,-19,-14,-19,-15,-20,-15,-21,-16,-22,-15,-23,-14,-23,-12,-22,-10,-22,-8,-21,-7,-19,-6,-17,-6,-15,-6,-14,-6,-13,-7,-12,-7,-12,-7,-12,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-11,-1,-11,-2,-11,-3,-12,-4,-14,-4,-15,-4,-17,-4,-20,-3,-22,-1,-24,0,-24,2,-25,3,-24,4,-23,3,-22,2,-21,1,-20,-1,-20,-4,-21,-6,-22,-8,-24,-10,-26,-11,-29,-12,-32,-11,-35,-10,-36
-25,205848270,28,-64,1,0,-7,42,-7,39,-6,35,-4,32,-2,29,1,28,4,27,6,26,8,27,10,28,10,29,10,30,9,31,7,30,5,30,3,28,2,26,1,23,1,21,1,19,1,17,2,16,3,15,4,15,4,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-4,11,-4,12,-3,12,-2,14,-2,16,-1,18,-2,21,-3,24,-5,26,-7,27,-9,28,-11,28,-12,27,-13,26,-13,25,-11,23,-9,23,-6,23,-4,25,-1,27,1,30,2,34,3,38,3,42,1,45,-1,47
-25,205951235,28,-64,1,0,24,5,25,5,27,5,27,6,27,7,26,7,25,8,23,8,22,7,20,6,19,6,17,5,16,3,16,1,16,0,16,-1,17,-1,17,-1,17,0,17,0,16,1,15,2,14,3,13,3,12,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,6,11,7,10,9,10,10,10,11,9,11,8,12,8,11,8,10,9,9,11,8,12,8,14,8,16,9,17,10,19,11,20,12,21,14,21,15,20,16,20,17,19,16,18,15,18,14,19,12,20,10
-25,206053525,28,-64,1,0,10,30,12,30,12,32,12,33,11,33,10,33,9,32,7,30,7,28,6,26,6,24,6,22,7,19,9,18,10,17,11,16,12,16,12,17,12,17,11,17,10,17,8,18,7,17,5,16,4,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,-1,16,-3,17,-5,18,-6,18,-7,17,-7,17,-7,16,-6,16,-4,16,-3,17,-1,18,0,21,1,23,1,26,1,28,0,30,-1,32,-2,33,-3,33,-4,33,-4,32,-4,31,-2,30,0,29,2,29
-25,206159526,28,-64,1,0,40,-16,37,-14,33,-13,29,-13,26,-14,23,-15,21,-18,20,-20,20,-22,20,-23,21,-24,22,-24,23,-23,24,-21,24,-20,23,-17,22,-15,20,-13,18,-12,16,-11,14,-11,13,-11,12,-11,12,-11,12,-11,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,12,-3,12,-4,12,-5,12,-7,14,-8,16,-9,18,-10,21,-11,24,-10,27,-9,28,-8,29,-6,29,-4,29,-3,27,-3,26,-4,24,-5,23,-7,23,-10,24,-13,25,-17,28,-20,31,-22,34,-23,38,-24,41,-24
-25,206258566,28,-64,1,0,-24,18,-20,19,-18,20,-16,22,-15,24,-15,25,-15,26,-16,27,-17,27,-18,26,-18,24,-18,23,-18,21,-16,19,-15,17,-13,16,-12,15,-10,15,-9,15,-8,15,-8,15,-8,16,-8,16,-9,15,-10,14,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-9,8,-10,9,-12,10,-14,11,-16,11,-18,10,-20,10,-21,9,-22,8,-22,7,-22,6,-21,6,-20,6,-18,8,-18,10,-17,13,-18,16,-19,18,-21,20,-23,22,-26,23,-28,24,-30,23,-32,23,-32,21,-32,20
-25,206359920,28,-64,1,0,16,-19,16,-21,17,-21,18,-22,18,-21,19,-20,19,-19,18,-18,17,-17,16,-16,14,-14,12,-14,11,-14,9,-14,8,-15,7,-15,7,-16,7,-16,7,-16,8,-16,8,-15,9,-14,9,-12,9,-11,9,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,11,-6,12,-6,13,-5,14,-4,15,-3,15,-2,15,-2,14,-2,13,-2,13,-3,13,-5,14,-7,15,-8,16,-10,18,-11,19,-12,21,-12,23,-11,24,-11,24,-10,24,-10,24,-9,23,-9,22,-10,20,-11,19,-12
-25,206519799,28,-64,1,0,-27,14,-25,13,-23,12,-20,11,-18,11,-16,12,-14,13,-14,15,-13,16,-13,17,-14,17,-15,18,-15,17,-16,16,-16,15,-16,14,-16,12,-15,10,-14,9,-12,8,-11,8,-10,8,-9,8,-9,8,-9,8,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-9,3,-9,4,-9,4,-9,5,-10,7,-11,8,-13,9,-15,9,-17,9,-19,9,-20,8,-21,6,-21,5,-21,4,-20,4,-19,4,-18,5,-17,6,-16,8,-17,11,-17,13,-19,16,-21,17,-23,19,-25,19,-27,20
-25,206570244,28,-64,1,0,-1,36,-2,35,-4,34,-5,32,-5,30,-5,27,-4,25,-2,23,-1,21,1,20,3,20,4,20,6,21,6,21,6,22,5,22,4,22,3,22,1,21,0,19,-1,18,-1,16,-2,14,-2,13,-1,12,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-6,13,-7,12,-8,12,-8,11,-7,11,-6,11,-5,12,-4,14,-4,16,-4,18,-5,20,-6,22,-8,24,-9,25,-11,25,-12,24,-13,24,-12,23,-12,22,-10,22,-8,22,-6,22,-4,23,-2,26,0,28,1,31
-27,206667711,28,-64,1,0,8,30,11,27,13,24,16,23,18,24,19,24,20,25,20,25,20,26,19,26,17,27,15,26,13,25,12,23,11,21,10,19,10,16,11,14,11,13,12,12,12,12,13,13,12,13,12,14,11,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,11,5,12,5,14,5,17,4,19,4,21,2,22,0,23,-1,23,-2,23,-3,22,-2,22,-1,21,1,20,3,20,6,21,8,23,10,25,12,28,13,31,13,34,12,36,11,38,9,39,8,39,7,38
-27,206689776,-114,-31,24,0,-3,21,-1,20,1,20,3,20,5,20,6,21,6,21,6,22,6,22,5,23,4,22,3,21,2,20,1,19,1,17,1,16,2,14,2,13,3,12,4,11,4,11,4,12,4,12,3,12,2,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,9,-1,10,-2,12,-3,13,-4,14,-5,15,-6,15,-8,15,-9,15,-9,14,-9,14,-9,13,-8,13,-6,13,-5,14,-3,15,-2,17,-2,19,-1,22,-2,24,-2,26,-3,27,-5,28,-6,28,-7,28,-7,27
-25,206690544,-114,-31,24,0,17,30,16,30,14,30,12,29,11,27,10,25,9,23,9,20,10,18,11,16,12,15,13,14,15,14,15,14,16,15,15,16,14,16,13,16,11,16,9,16,8,15,7,14,6,13,5,11,5,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,1,13,0,13,0,12,0,12,2,12,3,12,4,13,5,14,6,16,7,18,7,21,7,23,5,24,4,25,3,25,2,25,1,24,2,23,3,22,4,21,6,21,9,21,12,22,15,23,17,24
-25,206691321,-114,-31,24,0,24,-39,26,-37,26,-35,26,-32,25,-29,23,-27,20,-24,18,-23,15,-23,12,-23,10,-24,8,-24,7,-26,7,-27,8,-28,9,-28,10,-27,11,-25,12,-23,12,-21,12,-19,11,-17,10,-15,9,-14,9,-13,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,15,-10,15,-9,15,-8,14,-8,13,-8,13,-9,13,-10,13,-13,14,-15,15,-17,18,-19,20,-20,23,-21,25,-21,27,-20,28,-19,28,-18,27,-17,26,-16,24,-17,22,-18,20,-20,19,-23,18,-27,19,-31,19,-34
-70,206744683,-125,49,24,0,25,-26,24,-27,21,-26,21,-22,19,-20,17,-22,16,-25,16,-28,16,-27,15,-26,15,-25,15,-24,16,-23,16,-22,16,-23,15,-22,15,-19,15,-18,14,-19,13,-19,13,-17,14,-16,13,-14,12,-13,12,-12,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-8,7,-8,7,-9,8,-9,9,-9,10,-9,10,-9,11,-10,11,-10,11,-11,12,-12,13,-13,12,-13,13,-13,14,-15,16,-16,16,-17,15,-17,17,-19,19,-22,18,-23,18,-23,18,-22,19,-21,20,-22,20,-24
-25,206744976,28,-64,1,0,-9,31,-10,30,-11,28,-11,26,-11,25,-10,23,-9,21,-7,19,-6,18,-4,17,-2,17,0,18,0,19,1,20,1,20,0,20,-1,20,-2,19,-3,18,-4,17,-4,16,-4,14,-4,12,-4,11,-4,10,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-9,9,-10,8,-10,8,-9,7,-9,7,-8,8,-8,9,-8,11,-8,12,-8,14,-10,16,-11,17,-13,18,-14,19,-16,18,-17,18,-17,17,-17,16,-16,16,-14,16,-13,16,-11,17,-9,19,-7,21,-7,24,-6,26
-28,206770174,28,-64,1,0,19,33,18,33,16,33,14,32,12,30,11,27,11,24,11,21,11,19,13,17,14,16,16,15,17,15,18,15,18,16,18,17,17,17,15,18,13,17,11,17,10,16,8,15,7,13,6,12,6,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,0,15,-1,15,-1,14,0,14,1,14,2,14,4,15,6,17,7,19,7,21,7,24,6,26,5,28,4,29,2,29,1,28,1,27,1,26,3,25,5,24,7,23,10,23,13,24,16,26,18,27
-25,206800257,28,-64,1,0,-7,-46,-5,-46,-3,-44,-1,-42,0,-39,1,-36,0,-33,-1,-30,-3,-28,-6,-26,-8,-25,-10,-25,-11,-25,-12,-26,-12,-27,-11,-28,-9,-28,-7,-27,-5,-26,-4,-25,-2,-23,-2,-21,-1,-19,-1,-17,-1,-16,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-18,4,-17,5,-17,5,-16,4,-16,3,-16,2,-17,0,-18,0,-21,-1,-24,-1,-27,0,-30,1,-32,3,-33,6,-34,7,-34,8,-33,8,-32,8,-31,7,-30,5,-29,2,-30,-2,-31,-5,-33,-8,-36,-9,-38
-25,206876264,28,-64,1,0,3,44,2,40,2,36,3,33,5,30,7,27,10,26,12,25,14,25,15,26,16,27,15,28,14,29,12,29,10,29,8,28,6,26,5,23,4,21,4,19,4,17,5,16,6,15,6,15,6,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,12,0,13,1,13,2,14,3,15,4,18,4,20,4,23,3,26,1,28,0,30,-2,30,-4,30,-5,29,-5,28,-4,26,-3,25,0,25,3,25,6,27,8,30,11,33,12,36,13,40,12,44,11,46
-25,206877185,28,-64,1,0,-31,5,-28,4,-26,4,-23,4,-21,5,-19,7,-18,8,-18,10,-17,12,-18,13,-19,13,-19,13,-20,12,-21,11,-20,10,-20,9,-19,7,-17,6,-16,5,-14,4,-13,4,-12,5,-11,5,-11,5,-11,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,0,-10,0,-10,1,-11,2,-12,3,-14,4,-15,4,-17,4,-19,3,-21,2,-22,1,-23,0,-22,-2,-21,-3,-20,-3,-20,-2,-19,-1,-18,1,-19,3,-19,5,-21,7,-23,9,-25,10,-28,11,-30,11,-32,10
-25,206975235,28,-64,1,0,-13,34,-13,36,-13,37,-14,38,-15,38,-15,36,-16,35,-16,32,-15,30,-14,27,-12,25,-10,24,-8,23,-6,22,-4,22,-3,23,-2,23,-2,24,-2,24,-3,24,-4,23,-5,22,-6,20,-7,18,-8,17,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-13,13,-14,13,-16,12,-18,11,-19,10,-19,10,-19,9,-18,9,-17,9,-16,11,-15,13,-15,15,-16,18,-17,21,-18,23,-21,25,-23,26,-25,27,-27,27,-28,26,-29,25,-28,24,-26,24,-24,24,-22,25,-19,26
-26,207179915,28,-64,1,0,22,7,22,4,22,2,22,0,23,-1,24,-2,25,-2,26,-2,26,-2,26,-1,25,0,23,1,22,2,20,2,19,1,17,1,16,0,15,-1,14,-2,14,-3,14,-3,14,-2,14,-2,14,-1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,11,2,12,3,13,4,15,5,15,7,15,9,15,10,15,11,14,11,13,11,13,10,13,9,13,8,15,6,17,5,19,4,21,4,23,5,25,6,27,7,28,9,29,10,29,11,28,12,28,12
